restaurant_id,name,address,rating,reviews_count,price_range,cuisine,phone,website,hours,description,dining_options,menu,thumbnail_image_url,top_commented_words,url
6c5073a67f86,Jack's Tavern,"
106 E Main St, Tolono, IL 61880",4.2,46,·$1–10,Bar,(217) 485-5706,N/A,"Sunday, 11 AM to 1 AM",Terrible environment do not go here if you’re not from Tolono. Last night an unprovoked group of locals decided to harass people over your classic small town bull’s hit at the front door and also tried to have a fight outside. Will not be coming back. Bartender 10/10.,Dine-in; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzG5VHS7Xs1Y0ZAm7TsRAB42FhbTZ70cQWq72egljKlvoShNEZ3LF81-oCegwaWTFNoAK3VDDlC_dlCmfld-ByOokpwKdI5IBQDyIcl9CKmT-aJ7Nn0lYgrE_sot04GEWkJ5fQ0uw=w426-h240-k-no,burrito (2); cold (2); pool (2); lunch (2),https://www.google.com/maps/place/Jack%27s+Tavern/data=!4m7!3m6!1s0x880cd343d0e0d233:0xd218a615f1b08f92!8m2!3d39.9855728!4d-88.2603302!16s%2Fg%2F1tptr5t7!19sChIJM9Lg0EPTDIgRko-w8RWmGNI?authuser=0&hl=en&rclk=1
d760d33ac5bf,Jimmy John's,"
601 E Green St, Champaign, IL 61820",2.8,40,·$10–20,N/A,(217) 344-4443,https://www.google.com/url?q=https://locations.jimmyjohns.com/il/champaign/sandwiches-9025.html%3Futm_source%3Dgoogle%2520my%2520business%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite%2520link&opi=79508299&sa=U&ved=0ahUKEwjD54-RldOQAxWxHNAFHU9YAkYQ61gIFigO&usg=AOvVaw2lDKZ55yd1i4j9CD_Wctld,"Sunday, 10 AM to 12 AM","Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.",Dine-in; Takeout; Delivery,https://www.google.com/url?q=https://www.jimmyjohns.com/menu%3Futm_source%3Dgoogle%2520my%2520business%26utm_medium%3Dorganic%26utm_campaign%3Dmenu&opi=79508299&sa=U&ved=0ahUKEwjD54-RldOQAxWxHNAFHU9YAkYQqRkIFygP&usg=AOvVaw3bqVBwM0Vr39vykVMTm3H0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxK0zRGjFHwvTL5pi6tiHdb5qKBNSBJV1AtfJY9ZksU1ANu8jmKbnplStFBhobkgCt1ux4v__EVmifdTC64XHFqwmafI7--x5qza6hccGMSRLmwfHuuvSebU2Mnm--daat9Jp5i-A=w408-h345-k-no,rude (4); cashier (2); bag (2); campus (2); water (2); picture (2); machine (2),https://www.google.com/maps/place/Jimmy+John%27s/data=!4m7!3m6!1s0x880cd7b50b74d317:0xe0c4edd4c9ca86f3!8m2!3d40.1101783!4d-88.2301855!16s%2Fg%2F11kx0jqlm9!19sChIJF9N0C7XXDIgR84bKydTtxOA?authuser=0&hl=en&rclk=1
cf5dec73e3a3,Barnes & Noble,"
Marketview Shopping Center, 65 E Marketview Dr, Champaign, IL 61820",4.6,"1,680",·$$,N/A,(217) 355-2045,https://www.google.com/url?q=https://stores.barnesandnoble.com/store/2714&opi=79508299&sa=U&ved=0ahUKEwihnMqYldOQAxVL48kDHYoRMaAQ61gIFSgQ&usg=AOvVaw1FumEj20QjhpVuaxKV5AJq,"Sunday, 11 AM to 7 PM","Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyqGpByEYCVW4PkqXEYrmgaHFblZUDF9BODbQB8jZNBx7tl5ztdVnfKI7_rj0e43bo5XULjVIhcfeqxHTfPvO6OiH1PNpMEEIhenXHpg_0m4AIPlt4yMGMuJGoaHMoh55othEqbspRYZb3=w426-h240-k-no,coffee (36); read (35); kids (35); toys (25); great books (15); magazines (15); music (12); smell (11); vinyl (6); board game (5),https://www.google.com/maps/place/Barnes+%26+Noble/data=!4m7!3m6!1s0x880cd9f94784601b:0x1c62fcf0e3e8a699!8m2!3d40.1363338!4d-88.2398796!16s%2Fg%2F1tglngy8!19sChIJG2CER_nZDIgRmabo4_D8Yhw?authuser=0&hl=en&rclk=1
88c03b8c2c74,Sustainable Student Farm,"
3505 S Lincoln Ave, Urbana, IL 61802",4.9,12,N/A,N/A,N/A,https://www.google.com/url?q=http://thefarm.illinois.edu/&opi=79508299&sa=U&ved=0ahUKEwil8aOjldOQAxXCN94AHV46CJcQ61gIDigK&usg=AOvVaw2p-GpVXBBqWFknkwRSzQzt,N/A,"This is a very cool place that I feel doesn't get enough recognition. It is a wonderful place to work or volunteer, and the foods they offer are always quality. Definitely a feature of town worth checking out! The market stands have a nice …",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyr91NkYwOwlOh6izKR4S029kTOZ7RbJ3_vqpam_R67FAa9Ey_wQfVStD3gUwMfbXBHeUZJq_j2nvYEhQCbr56iCtl369MbXamV9qNSyoFvrNV9G5H4TDItYZiA0h93BK21TAWF=w408-h272-k-no,volunteers (2),https://www.google.com/maps/place/Sustainable+Student+Farm/data=!4m7!3m6!1s0x880cd6f002562e19:0x5ffbd796430d2fef!8m2!3d40.079908!4d-88.2167776!16s%2Fg%2F11c1353n89!19sChIJGS5WAvDWDIgR7y8NQ5bX-18?authuser=0&hl=en&rclk=1
5c8869bc8f40,Gopher Games,"
1206 N Cunningham Ave, Urbana, IL 61802",4.8,175,N/A,N/A,(217) 954-0029,https://www.google.com/url?q=https://gophermafia.com/&opi=79508299&sa=U&ved=0ahUKEwjUmLizldOQAxVe_8kDHV_qE4EQ61gIEigO&usg=AOvVaw27OgRKDNDDk7XTapAY9IxR,"Sunday, 12 to 8 PM","My boyfriend and I attended their One Piece Set Sail event—our first-ever TCG event—and we had an amazing time! The staff was super helpful in getting us started, and the players who guided us was incredibly kind and patient. We had so much fun learning the game, and we’ll definitely be coming back for more events soon!",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7s43RgC0kWQTjm9zUTLxRN3FbdJ1_41KH0hvnS0uQHjVodLoXhHx5roJVDLq8AhdI2ILyX8kPK0dnpzr-cV1YYJ2xMKFnrx6zndJu1FD978XKylhThA9BlzHHHzx12JlZ8wj-Vg=w408-h270-k-no,prices (20); friendly (16); 40k (11); d&d (11); space (8); MTG (7); clean (7); atmosphere (6); miniatures (3); fun (3),https://www.google.com/maps/place/Gopher+Games/data=!4m7!3m6!1s0x880cd70aadbc9c21:0xc33a454da4fadb98!8m2!3d40.1245809!4d-88.2001576!16s%2Fg%2F11dxf0zn47!19sChIJIZy8rQrXDIgRmNv6pE1FOsM?authuser=0&hl=en&rclk=1
cfcb6115c816,Noodles and Company,"
528 E Green St, Champaign, IL 61820",4.1,508,·$10–20,Restaurant,(217) 367-2000,https://www.google.com/url?q=https://locations.noodles.com/il/champaign/528-east-green%3Futm_campaign%3Dsoci%26utm_medium%3Dorganic%26utm_source%3Dgoogle&opi=79508299&sa=U&ved=0ahUKEwjgq_HEldOQAxVE4ckDHbuHLRYQ61gIFigO&usg=AOvVaw06q2zhkYNmtSXYfQ6dHM2q,N/A,Counter-serve chain offering international noodle & pasta dishes from mac 'n' cheese to Pad Thai.,Dine-in; Takeout; Delivery,https://www.google.com/url?q=https://www.noodles.com/location/noodles-champaign-6th-green/menu&opi=79508299&sa=U&ved=0ahUKEwjgq_HEldOQAxVE4ckDHbuHLRYQqRkIGSgR&usg=AOvVaw1RHIYnuDY85c_yHw1RIBBn,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzm1HZylyfo4FiZzLip9zhw4-iAI-68I0CSj9pulwY_52RDiD3Hnyeufd0yPEvQgvZKlmgc6UNR_r6q4jlvqY_8RPJ0DZcw7QJ9AB2U1baLFWEq6YfzsqoNnpvzN2ZcisOAgsXIaA=w408-h544-k-no,price (17); mac and cheese (14); cashier (9); money (8); spicy (7); quantity (6); campus (5); pan fried noodles (5); pad thai (4); beef stroganoff (4),https://www.google.com/maps/place/Noodles+and+Company/data=!4m7!3m6!1s0x880cd73f0964c9bf:0x94de446830b822ed!8m2!3d40.1104555!4d-88.2305861!16s%2Fg%2F1tfhg_6s!19sChIJv8lkCT_XDIgR7SK4MGhE3pQ?authuser=0&hl=en&rclk=1
cb4d91fe181d,Sol Del Mar Mexican Bar and Grill,"
105 W Southline Rd, Tuscola, IL 61953",4.4,632,·$10–20,Mexican restaurant,(217) 599-1012,https://www.google.com/url?q=https://soldelmarmexicanbarandgrillil.com/&opi=79508299&sa=U&ved=0ahUKEwias_zMldOQAxX7_8kDHUPHIUUQ61gIFygO&usg=AOvVaw1qbCw5meLL-qS4lo5qpIH7,"Sunday, 11 AM to 9 PM","Passing through town I stopped here and was so glad I did! The food, service and atmosphere are awesome. I had the tacos birria. They were flavor town to the max! The margs are very good as well. My food came out fast and hot. If I’m ever down that way again I definitely will stop!",Dine-in; Takeout; Delivery,https://www.google.com/url?q=https://soldelmarmexicanbarandgrillil.com/&opi=79508299&sa=U&ved=0ahUKEwias_zMldOQAxX7_8kDHUPHIUUQqRkIGCgP&usg=AOvVaw2Z-xwfAbbOszykbIgdTlub,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaotirWdDIBa0DbVNb5Eu7yX6bI3Xs77f6j9fDQjgIXx_PhOQNgzqyHArrSlj97WPq4NYCYF4DMMUDX1166B-qEk4NcEKVitzC3Ikxi1AtQtPRWyBhdx1Ls8XNvAF7XMmFp_Df=w408-h270-k-no,prices (46); margaritas (21); salsa (15); chips (13); fajitas (10); food and service (9); steak (8); area (7); shrimp (5); burrito (5),https://www.google.com/maps/place/Sol+Del+Mar+Mexican+Bar+and+Grill/data=!4m7!3m6!1s0x887325772c00f439:0x2aaba66890ccbf29!8m2!3d39.7913149!4d-88.2885056!16s%2Fg%2F11g727b4wm!19sChIJOfQALHclc4gRKb_MkGimqyo?authuser=0&hl=en&rclk=1
2f348641b097,Joe's Brewery,"
706 S 5th St, Champaign, IL 61820",4.0,420,·$10–20,Bar,(217) 384-1790,https://www.google.com/url?q=http://www.joesbrewery.com/&opi=79508299&sa=U&ved=0ahUKEwjblvLUldOQAxVH7skDHZSAAGsQ61gIFigO&usg=AOvVaw2kOBn8vne3Temr7flF4O7Y,N/A,"Campus-adjacent bar with basic pub food, live bands & DJs in a casual setting with a beer garden.",Dine-in; Takeout; Delivery,https://www.google.com/url?q=http://joesbrewery.com/menu&opi=79508299&sa=U&ved=0ahUKEwjblvLUldOQAxVH7skDHZSAAGsQqRkIFygP&usg=AOvVaw0htAH4t-q0_sqoLC7uc8NY,https://lh3.googleusercontent.com/p/AF1QipOQPcNsc-5pebjvIkE_1OQSQk7uTj8JDwXPElMN=w408-h271-k-no,college (19); campus (15); dance (15); floor (13); fries (10); thursday (7); students (7); atmosphere (6); crowds (5); party (5),https://www.google.com/maps/place/Joe%27s+Brewery/data=!4m7!3m6!1s0x880cd738cea53567:0xc405f75fa03569a8!8m2!3d40.1097195!4d-88.2317596!16s%2Fg%2F1thghm5s!19sChIJZzWlzjjXDIgRqGk1oF_3BcQ?authuser=0&hl=en&rclk=1
3c8cc21eb95e,Homewood Suites by Hilton Champaign-Urbana,"
1417 S Neil St, Champaign, IL 61820",4.3,627,·3-star hotel,N/A,(217) 352-9960,https://www.google.com/url?q=https://www.hilton.com/en/hotels/cmihwhw-homewood-suites-champaign-urbana/%3FSEO_id%3DGMB-AMER-HG-CMIHWHW%26y_source%3D1_MjA4MjM2OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D&opi=79508299&sa=U&ved=0ahUKEwjVh7rcldOQAxV478kDHaTMHiIQ61gIEigO&usg=AOvVaw33dOBtOD4eSbKWZSP2W1Qk,N/A,N/A,N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipMoDYIEDYK2arn1H8kqMN9P2vh55yyTlri23IGB=w408-h272-k-no,N/A,https://www.google.com/maps/place/Homewood+Suites+by+Hilton+Champaign-Urbana/data=!4m10!3m9!1s0x880cd72d300e75e3:0x773dc9c487342659!5m2!4m1!1i2!8m2!3d40.0996956!4d-88.245846!16s%2Fg%2F1tdr3x3x!19sChIJ43UOMC3XDIgRWSY0h8TJPXc?authuser=0&hl=en&rclk=1
7a9da4a4ab45,YGF Malatang,"
611 E Green St, Champaign, IL 61820",4.8,69,·$10–20,Restaurant,N/A,N/A,"Sunday, 11 AM to 10 PM","Got the beef bone broth, and it was delicious. Wide variety of fresh options to choose from, and they cook it for you very fast. However some of the meats and veg needed to be restocked which took more time than I wanted.",Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGc93I547HON79SafOW-fsePk6MjkuW-hVCQRtRXm0X9QG6a7J8mTgaEUJk4_moroszDRarX5F05uXm3Z3d-AGGzI5ByEP3LUgDPsHecNqiaQI8f5aSksg5JSJ2hEKVjZX9yqr5Q=w408-h306-k-no,broth (7); ingredients (5); the environment (4); hot pot (3); selection (3); spicy (3); vegetable noodles (2); bone (2); bowl (2); cooked (2),https://www.google.com/maps/place/YGF+Malatang/data=!4m7!3m6!1s0x880cd77f7becf369:0xeb80d5e4f78bb9d1!8m2!3d40.1100759!4d-88.2298011!16s%2Fg%2F11w8n28dgl!19sChIJafPse3_XDIgR0bmL9-TVgOs?authuser=0&hl=en&rclk=1
c91fa9e6fb87,Raising Cane's Chicken Fingers,"
411 E Green St, Champaign, IL 61820",4.3,348,·$10–20,Fast food restaurant,(217) 866-9986,https://www.google.com/url?q=https://locations.raisingcanes.com/il/champaign/411-e.-green-st.&opi=79508299&sa=U&ved=0ahUKEwijpeL6ldOQAxUd5MkDHSIFHcsQ61gIFigO&usg=AOvVaw1i3FY-KeUruK9ky590YPUR,"Sunday, 10 AM to 2 AM","Fast-food chain specializing in fried chicken fingers, crinkle-cut fries & Texas toast.",Dine-in; Delivery,https://www.google.com/url?q=https://www.raisingcanes.com/menu&opi=79508299&sa=U&ved=0ahUKEwijpeL6ldOQAxUd5MkDHSIFHcsQqRkIFygP&usg=AOvVaw1Kg4zUxDHhtyNS4XKDK67t,https://lh3.googleusercontent.com/p/AF1QipMSf41IeZWnqnQH-BEMM3q1_QCcmaqhBF9ff9eh=w408-h408-k-no,drive thru (10); parking (9); coleslaw (6); students (6); lemonade (6); texas toast (5); campus (5); breading (5); fried (5); take out (5),https://www.google.com/maps/place/Raising+Cane%27s+Chicken+Fingers/data=!4m7!3m6!1s0x880cd70662c88d55:0x7e7344a443282ec5!8m2!3d40.1100869!4d-88.2323081!16s%2Fg%2F11tnggr3q_!19sChIJVY3IYgbXDIgRxS4oQ6REc34?authuser=0&hl=en&rclk=1
787c1941d7a8,Subway,"
1403 S Neil St, Champaign, IL 61820",3.5,81,·$1–10,N/A,(217) 359-8565,https://www.google.com/url?q=https://restaurants.subway.com/united-states/il/champaign/1403-s-neil-st%3Futm_source%3Dyxt-goog%26utm_medium%3Dlocal%26utm_term%3Dacq%26utm_content%3D7480%26utm_campaign%3Devergreen-2020%26y_source%3D1_MTQ5MDE1NDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwj0-_OBltOQAxWcLtAFHSb7KfUQ61gIFigO&usg=AOvVaw1LwTG6qaBvU00MwmcNn850,"Sunday, 8 AM to 9 PM","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",Dine-in; Delivery,https://www.google.com/url?q=https://subway.com/en-us/restaurant/7480-0/menu/%3Futm_source%3Dyxt-goog%26utm_medium%3Dlocal%26utm_term%3Dacquisition%26utm_content%3D7480%26utm_campaign%3Dyxt-restaurant-listing-allyear-2020%26cid%3D0%253Atx%253A0%253Aswy-web%253A0%253A0%26segment_code%3D0%26y_source%3D1_MTQ5MDE1NDQtNzE1LWxvY2F0aW9uLm1lbnVfdXJs&opi=79508299&sa=U&ved=0ahUKEwj0-_OBltOQAxWcLtAFHSb7KfUQqRkIFygP&usg=AOvVaw3LZEyLU9_93Cbw-oFxwlr5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuV24Xc0DkqlFjWItNDRSpgCLHd4WArzklDRAUac3LI-jpb_-XRvaCQ7mqbRfg8FcR-WzoFEnfgawKjgpS21eSMKWII0XUcDNIRmjGqaYmswL93SqN7lBDaLxGuf2ac7Oi7Ixp2Q=w426-h240-k-no,coupon (3); employees (3); flat bread (2); smile (2); pay (2); vegetables (2),https://www.google.com/maps/place/Subway/data=!4m7!3m6!1s0x880cd72d12a49be9:0xec3288eb7cd432f2!8m2!3d40.0996984!4d-88.2447661!16s%2Fg%2F1tggbk9f!19sChIJ6ZukEi3XDIgR8jLUfOuIMuw?authuser=0&hl=en&rclk=1
4c145622c33e,Orphans Treasure Box Bookstore,"
826 Pioneer St, Champaign, IL 61822",4.7,128,N/A,N/A,(217) 298-3202,https://www.google.com/url?q=https://www.orphanstreasurebox.org/&opi=79508299&sa=U&ved=0ahUKEwj8jfaJltOQAxWh5ckDHbZuM2wQ61gIEigO&usg=AOvVaw1ih-XBSjbwAehUjsdN-qsr,N/A,Great place to buy used books. I think they also have some free kids books. Money goes towards helping people get out of abusive situations. You can order online and pick things up if you'd like. Very organized,N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipNAOPTO2olcPxwpRVn66c_bqKj4i3uHeagAIaNc=w426-h240-k-no,prices (27); selection (8); organized (7); kids (7); community (5); money (5); donate (4); paperback (3); volunteer (2); outlet (2),https://www.google.com/maps/place/Orphans+Treasure+Box+Bookstore/data=!4m7!3m6!1s0x880cd0a632b7f045:0x6130ca525a1444d9!8m2!3d40.1298256!4d-88.2566827!16s%2Fg%2F11ckr5nmd0!19sChIJRfC3MqbQDIgR2UQUWlLKMGE?authuser=0&hl=en&rclk=1
c96642a296b0,Dairy Queen Grill & Chill,"
911 W University Ave, Urbana, IL 61801",4.1,577,·$1–10,Fast food restaurant,(217) 344-4108,https://www.google.com/url?q=https://www.dairyqueen.com/en-us/locations/il/urbana/911-w-university/11400/%3Fy_source%3D1_ODk5NTE5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D&opi=79508299&sa=U&ved=0ahUKEwjG9vScltOQAxX_6ckDHdAZCo8Q61gIFigO&usg=AOvVaw14vmpkoVHMDYdaQq5s9Ld6,N/A,Soft-serve ice cream & signature shakes top the menu at this classic burger & fries fast-food chain.,Dine-in; Delivery,https://www.google.com/url?q=http://www.dairyqueen.com/us-en/Menu/Food/&opi=79508299&sa=U&ved=0ahUKEwjG9vScltOQAxX_6ckDHdAZCo8QqRkIFygP&usg=AOvVaw0OVVqE1JAQYD9Tc49ZPABP,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyItK3sIUbLXoHxj2qacw2ChefBKWgOAjlc9yW_dYitNPqUX-1TNmFwYOFFZAwV4zgknL9fSwZr7QdSbEZz4to89jSwBIP3XGJyX169jihDP2vbFxyPiD9DCpvs2x20b4rHcLAYng8W2QmT=w408-h306-k-no,ice cream (29); drive thru (10); chicken strips (10); cone (8); basket (6); shake (6); fresh food (4); dip (3); cheese curds (2); chicken and waffles (2),https://www.google.com/maps/place/Dairy+Queen+Grill+%26+Chill/data=!4m7!3m6!1s0x880cd76e9e6fa919:0x7cfdb9d98f16d406!8m2!3d40.1161399!4d-88.2202846!16s%2Fg%2F1tt8cvqw!19sChIJGalvnm7XDIgRBtQWj9m5_Xw?authuser=0&hl=en&rclk=1
0d4f38e3caa4,Los Paisas,"
1102 N Prospect Ave suite b, Champaign, IL 61820",4.5,110,N/A,Mexican grocery store,(217) 607-2144,N/A,"Sunday, 7 AM to 11 PM",Great little store. They seem to have everything you need. I came through the other day to get some ingredients for Al pastor at home. I also picked up some tamales in the parking lot. I will definitely be back. They have a good selection of meats and any dried peppers you could want are in the produce section.,N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipMs0H_XwxM5ovLTqPd-pIBx6AuHTmpdwmVYlbLy=w408-h306-k-no,meat (7); produce (6); salsa (3); spicy (3); prices (3); chorizo (2); ingredients (2); tamales (2),https://www.google.com/maps/place/Los+Paisas/data=!4m7!3m6!1s0x880cd1a73a929beb:0xd8e93a7ab2ccf0b2!8m2!3d40.1263446!4d-88.2575066!16s%2Fg%2F11fn0b20xc!19sChIJ65uSOqfRDIgRsvDMsno66dg?authuser=0&hl=en&rclk=1
9f0162f936be,Subway,"
45 E University Ave, Champaign, IL 61820",3.1,52,·$10–20,Pizza Sub,(217) 239-3030,https://www.google.com/url?q=https://restaurants.subway.com/united-states/il/champaign/45-east-university-ave%3Futm_source%3Dyxt-goog%26utm_medium%3Dlocal%26utm_term%3Dacq%26utm_content%3D31168%26utm_campaign%3Devergreen-2020%26y_source%3D1_MTQ4OTcwMzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwiSzYC7ltOQAxVq5ckDHSVsFcYQ61gIFigO&usg=AOvVaw2MEp6MAS___AHlqApKliRn,"Sunday, 8:30 AM to 8 PM","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",Dine-in; Takeout; Delivery,https://www.google.com/url?q=https://subway.com/en-us/restaurant/31168-0/menu/%3Futm_source%3Dyxt-goog%26utm_medium%3Dlocal%26utm_term%3Dacquisition%26utm_content%3D31168%26utm_campaign%3Dyxt-restaurant-listing-allyear-2020%26cid%3D0%253Atx%253A0%253Aswy-web%253A0%253A0%26segment_code%3D0%26y_source%3D1_MTQ4OTcwMzAtNzE1LWxvY2F0aW9uLm1lbnVfdXJs&opi=79508299&sa=U&ved=0ahUKEwiSzYC7ltOQAxVq5ckDHSVsFcYQqRkIFygP&usg=AOvVaw1quAZWbT_V__1TaazGbQ_g,https://lh3.googleusercontent.com/p/AF1QipNkeB47MEtaJTNgcYoI1QZZAq6oc8oWHz3cGSx9=w408-h272-k-no,to write (2); cash register (2); transaction (2),https://www.google.com/maps/place/Subway/data=!4m7!3m6!1s0x880cd74be3d8cef1:0xdf4c1bbd0752d7a2!8m2!3d40.1158294!4d-88.2411124!16s%2Fg%2F1tk1nkrr!19sChIJ8c7Y40vXDIgRotdSB70bTN8?authuser=0&hl=en&rclk=1
1416f2af944c,Ten Thousand Villages,"
105 N Walnut St, Champaign, IL 61820",4.7,42,N/A,N/A,(217) 352-8200,https://www.google.com/url?q=https://www.tenthousandvillages.com/ttvchampaign&opi=79508299&sa=U&ved=0ahUKEwjPku_DltOQAxWh38kDHcPUOHEQ61gIEigO&usg=AOvVaw03a-byow6jQMgF0cVivner,N/A,"Retailer selling fair-trade crafts & housewares from Asia, Africa, Latin America & the Middle East.",Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyx7rn62hnNmOuHH7s2JJq2iclGlHgl-6183ZrTARGfJCzP92zKNx_7mVMvM_IvsrwMelQezgsYbccG5p16X9ncnE0L0pe_Vi0TKRWHQllV8dM1ys8z5mSu2Dogyb6zzqe2lAIsWA=w408-h306-k-no,fair trade (6); coffee (2); jewelry (2),https://www.google.com/maps/place/Ten+Thousand+Villages/data=!4m7!3m6!1s0x880cd74c755d96b7:0xbfd40dadeb7d13a!8m2!3d40.1166725!4d-88.2426783!16s%2Fg%2F1tnpll7p!19sChIJt5ZddUzXDIgROtG33tpA_Qs?authuser=0&hl=en&rclk=1
83538a9c50d9,Star Karaoke,"
1503 Lyndhurst Alley, Savoy, IL 61874",4.1,240,·$$,Korean restaurant,(217) 356-3333,https://www.google.com/url?q=https://www.starkaraokeuc.com/&opi=79508299&sa=U&ved=0ahUKEwjP9oDXltOQAxXd4skDHYb4D5YQ61gIEygO&usg=AOvVaw3jVBmFJwjRiqbWtgnWlE5i,N/A,A nice Korean place in town. It's a very homey vibe. They have quite a selection of Korean food and drinks. And the food was great. The staff here are very friendly. A cool place!!!!,Dine-in; Takeout; No-contact delivery,https://www.google.com/url?q=https://slicelife.com/restaurants/il/savoy/61874/star-karaoke/menu&opi=79508299&sa=U&ved=0ahUKEwjP9oDXltOQAxXd4skDHYb4D5YQqRkIFCgP&usg=AOvVaw0acdVXc0j2P1tJ0oU2mROg,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDn0MLJpP4ILBXqqT8Z99uI6U91KSrDByY5MMwVyCC3yhF4vcXXuiXDNOSYXPkPWFaoWowTiKArq0qWhrYMDCWWgpIN4yDvZNN1QSi0CwBANtExJbw7eIgGhAvltA3aHdOUVHYpQ=w408-h306-k-no,fried chicken (26); price (17); songs (15); sweet potato pizza (9); town (8); room (7); tofu (6); seafood (6); to go (5); selection (5),https://www.google.com/maps/place/Star+Karaoke/data=!4m7!3m6!1s0x880cd1342a27b4d7:0x796b092a862d7c8e!8m2!3d40.073529!4d-88.250877!16s%2Fg%2F1tl4dm4t!19sChIJ17QnKjTRDIgRjnwthioJa3k?authuser=0&hl=en&rclk=1
b46844093e84,DIGS,"
32 E Springfield Ave, Champaign, IL 61820",4.8,32,N/A,N/A,(217) 205-0299,https://www.google.com/url?q=https://www.facebook.com/loveourdigs/&opi=79508299&sa=U&ved=0ahUKEwjX5LjdltOQAxVmK9AFHU2oOa8Q61gIEigO&usg=AOvVaw3Ulh0rsADRYszOtOobxBt2,"Sunday, 11 AM to 4 PM",This store is absolutely my favorite thing on campus! I have been to MANY vintage/second hand stores like this in my life but this one ALWAYS takes the cake!!! They continuously have new items. I go about once a month just to walk around …,N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0zxYY9TkirVTgB0Zb7hIboHpMTIWsnPpZpvFWBs5lWNcCdFa2Uz9fjSecYgp3PMfIv8NANFouc8V53_13HUiZbWJ2eabw3br_n3SOQf5kUF8FUIG-S-ZtmGyH9Fccaf91ZsA=w408-h306-k-no,prices (6); selection (4); inventory (4); decor (3); clothes (2); gift (2); photos (2),https://www.google.com/maps/place/DIGS/data=!4m7!3m6!1s0x880cd78edbfac5ab:0x3388ee3790dfb0a7!8m2!3d40.1128723!4d-88.2414202!16s%2Fg%2F11v0jlsdl9!19sChIJq8X6247XDIgRp7DfkDfuiDM?authuser=0&hl=en&rclk=1
b3ee9dd174ff,Freddy's Frozen Custard & Steakburgers,"
420 W Town Center Blvd, Champaign, IL 61822",4.1,"1,460",·$10–20,Hamburger restaurant,(217) 607-1203,https://www.google.com/url?q=https://www.freddys.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic&opi=79508299&sa=U&ved=0ahUKEwiFoZDultOQAxXg4skDHQyaHNAQ61gIFigO&usg=AOvVaw1jb6-Ba6yaLOPU6c1ZtyY9,N/A,"Vintage-style chain for steakburgers, hot dogs & other fast-food staples, plus frozen custard.",Dine-in; No-contact delivery,https://www.google.com/url?q=https://www.freddys.com/menu&opi=79508299&sa=U&ved=0ahUKEwiFoZDultOQAxXg4skDHQyaHNAQqRkIGSgR&usg=AOvVaw0Ah3gXpZW__yElDUDKR8fD,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwiYzMWo8Tk7tSo8EeHjtXTeYwzUr-V9q1YA5SmikHFZL3AyTd89e-DWbS50fxI6bh0ymC6Ioq_P7-QNbOQiLUtpgwefCYEEeEn-1mt1o3GbBvmaTgc_a6QyCCPbLQUAth4NCs=w408-h326-k-no,fry sauce (43); drive thru (37); shakes (32); cheese curds (21); fast food (19); patty melt (16); sundae (15); concrete (13); chicago dog (12); mustard (9),https://www.google.com/maps/place/Freddy%27s+Frozen+Custard+%26+Steakburgers/data=!4m7!3m6!1s0x880cda0348ef8ae5:0x7f26829f972f835f!8m2!3d40.1423643!4d-88.2500804!16s%2Fg%2F11f15m64np!19sChIJ5YrvSAPaDIgRX4Mvl5-CJn8?authuser=0&hl=en&rclk=1
